datetime,PV,PL,Buy_rate,Sell_rate,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,s,soc_1,soc_2,u,xchg_1,xchg_2,xdchg_1,xdchg_2,Pnet
01-Nov-2023 00:00:00,0.000310484716203064,2.056233,2.6,2,7.3288563357616,7.3288563357616,0,0,0,50,50,10.8638628714245,1,1,-0,-0,-16.713635186807
01-Nov-2023 00:15:00,0.0528844866603613,1.89256,2.6,2,7.3288563357616,7.3288563357616,0,0,0,51.3924827037947,51.3924827037947,10.7233023201608,1,1,-0,-0,-16.4973881848628
01-Nov-2023 00:30:00,0,1.7196147,2.6,2,7.3288563357616,7.3288563357616,0,0,0,52.7849654075894,52.7849654075894,10.6452627914901,1,1,-0,-0,-16.3773273715232
01-Nov-2023 00:45:00,0,1.5871818,2.6,2,7.3288563357616,7.3288563357616,0,0,0,54.1774481113841,54.1774481113841,10.5591814064901,1,1,-0,-0,-16.2448944715232
01-Nov-2023 01:00:00,0,1.3750806,2.6,2,7.3288563357616,7.3288563357616,0,0,0,55.5699308151788,55.5699308151788,10.4213156264901,1,1,-0,-0,-16.0327932715232
01-Nov-2023 01:15:00,0,1.4440188,2.6,2,7.3288563357616,7.3288563357616,0,0,0,56.9624135189735,56.9624135189735,10.4661254564901,1,1,-0,-0,-16.1017314715232
01-Nov-2023 01:30:00,0,1.619828,2.6,2,7.3288563357616,7.3288563357616,0,0,0,58.3548962227682,58.3548962227682,10.5804014364901,1,1,-0,-0,-16.2775406715232
01-Nov-2023 01:45:00,0.05782047059834,1.5373502,2.6,2,7.3288563357616,7.32885633576161,0,0,0,59.7473789265629,59.7473789265629,10.4892075606012,1,1,-0,-0,-16.1372424009249
01-Nov-2023 02:00:00,0,1.3909907,2.6,2,7.3288563357616,7.32885633576161,0,0,0,61.1398616303576,61.1398616303576,10.4316571914901,1,1,-0,-0,-16.0487033715232
01-Nov-2023 02:15:00,0,1.3540808,2.6,2,7.3288563357616,7.32885633576161,0,0,0,62.5323443341523,62.5323443341523,10.4076657564901,1,1,-0,-0,-16.0117934715232
01-Nov-2023 02:30:00,0,1.3981628,2.6,2,7.3288563357616,7.32885633576161,0,0,0,63.924827037947,63.924827037947,10.4363190564901,1,1,-0,-0,-16.0558754715232
01-Nov-2023 02:45:00,0,1.3526456,2.6,2,7.3288563357616,7.32885633576157,0,0,0,65.3173097417418,65.3173097417418,10.4067328764901,1,1,-0,-0,-16.0103582715232
01-Nov-2023 03:00:00,0,1.3261342,2.6,2,7.3288563357616,7.32885633576157,0,0,0,66.7097924455365,66.7097924455365,10.3895004664901,1,1,-0,-0,-15.9838468715232
01-Nov-2023 03:15:00,0,1.2475471,2.6,2,7.3288563357616,7.32885633576157,0,0,0,68.1022751493311,68.1022751493311,10.3384188514901,1,1,-0,-0,-15.9052597715232
01-Nov-2023 03:30:00,0,1.0487761,2.6,2,1.16975694476854,1.16975694476853,0,0,0,69.4947578531258,69.4947578531258,2.20238849319909,1,1,-0,-0,-3.38828998953707
01-Nov-2023 03:45:00,0,1.0372589,2.6,2,1.16975694476852,1.16975694476853,0,0,0,69.7170116726319,69.7170116726319,2.19490231319908,1,1,-0,-0,-3.37677278953705
01-Nov-2023 04:00:00,0.030751552670449,0.97294647,2.6,2,1.16975694476852,1.16975694476853,0,0,0,69.9392654921379,69.9392654921379,2.13311072446329,1,1,-0,-0,-3.2817088068666
01-Nov-2023 04:15:00,0.116809230029583,0.72462237,2.6,2,1.16975694476852,1.16975694476853,0,0,0,70.1615193116439,70.1615193116439,1.91576256917985,1,1,-0,-0,-2.94732702950747
01-Nov-2023 04:30:00,0.0407302126228809,0.7004614,2.6,2,1.16975694476852,1.16975694476853,0,0,0,70.3837731311499,70.3837731311499,1.94950929999421,1,1,-0,-0,-2.99924507691417
